COESSING 2020 Nearshore Wave Lab,,,
Data from Lacy et al. 2017 (see doc for full citation) ,,,
07-06-2016 22-00,ST1,depth,1.030997458
07-06-2016 22-30,ST1,depth,1.108491988
07-06-2016 23-00,ST1,depth,1.138467687
07-06-2016 23-30,ST1,depth,1.136134022
08-06-2016 00-00,ST1,depth,1.105406576
08-06-2016 00-30,ST1,depth,1.031640841
08-06-2016 01-00,ST1,depth,0.933209869
08-06-2016 01-30,ST1,depth,0.769602972
08-06-2016 02-00,ST1,depth,0.631408554
08-06-2016 02-30,ST1,depth,0.48667154
08-06-2016 03-00,ST1,depth,0.3550448
08-06-2016 03-30,ST1,depth,0.267672941
08-06-2016 04-00,ST1,depth,0.229012562
08-06-2016 04-30,ST1,depth,0.241545862
02-06-2016 15-00,ST2,depth,0.174323236
02-06-2016 15-30,ST2,depth,0.197656514
02-06-2016 16-00,ST2,depth,0.380095892
02-06-2016 16-30,ST2,depth,0.520712624
02-06-2016 17-00,ST2,depth,0.65244364
02-06-2016 17-30,ST2,depth,0.754348204
02-06-2016 18-00,ST2,depth,0.8000446
02-06-2016 18-30,ST2,depth,0.816823844
02-06-2016 19-00,ST2,depth,0.809540349
02-06-2016 19-30,ST2,depth,0.759429406
02-06-2016 20-00,ST2,depth,0.659516767
02-06-2016 20-30,ST2,depth,0.544407107
02-06-2016 21-00,ST2,depth,0.386213538
02-06-2016 21-30,ST2,depth,0.223707255
02-06-2016 22-00,ST2,depth,0.167881226
02-06-2016 22-30,ST2,depth,0.167719859
02-06-2016 23-00,ST2,depth,0.171633284
02-06-2016 23-30,ST2,depth,0.174181871
03-06-2016 00-00,ST2,depth,0.178415604
03-06-2016 00-30,ST2,depth,0.179311282
03-06-2016 01-00,ST2,depth,0.178619511
03-06-2016 01-30,ST2,depth,0.178527509
03-06-2016 02-00,ST2,depth,0.276418567
03-06-2016 02-30,ST2,depth,0.461901274
03-06-2016 03-00,ST2,depth,0.65561807
03-06-2016 03-30,ST2,depth,0.842245392
03-06-2016 04-00,ST2,depth,1.003997291
03-06-2016 04-30,ST2,depth,1.142884727
03-06-2016 05-00,ST2,depth,1.260518156
03-06-2016 05-30,ST2,depth,1.33515384
03-06-2016 06-00,ST2,depth,1.368206207
03-06-2016 06-30,ST2,depth,1.365382381
03-06-2016 07-00,ST2,depth,1.306629669
03-06-2016 07-30,ST2,depth,1.181363982
03-06-2016 08-00,ST2,depth,0.991350221
03-06-2016 08-30,ST2,depth,0.770607401
03-06-2016 09-00,ST2,depth,0.521759592
03-06-2016 09-30,ST2,depth,0.286379638
03-06-2016 10-00,ST2,depth,0.179107058
03-06-2016 10-30,ST2,depth,0.174106413
03-06-2016 11-00,ST2,depth,0.172903328
03-06-2016 11-30,ST2,depth,0.174183206
03-06-2016 12-00,ST2,depth,0.174059302
03-06-2016 12-30,ST2,depth,0.17437262
03-06-2016 13-00,ST2,depth,0.174768292
03-06-2016 13-30,ST2,depth,0.16869092
03-06-2016 14-00,ST2,depth,0.170732189
03-06-2016 14-30,ST2,depth,0.176212318
03-06-2016 15-00,ST2,depth,0.177310628
03-06-2016 15-30,ST2,depth,0.181358205
03-06-2016 16-00,ST2,depth,0.178500215
03-06-2016 16-30,ST2,depth,0.181071252
03-06-2016 17-00,ST2,depth,0.35271437
03-06-2016 17-30,ST2,depth,0.514705524
03-06-2016 18-00,ST2,depth,0.644365762
03-06-2016 18-30,ST2,depth,0.748598643
03-06-2016 19-00,ST2,depth,0.82070334
03-06-2016 19-30,ST2,depth,0.850341445
03-06-2016 20-00,ST2,depth,0.847572078
03-06-2016 20-30,ST2,depth,0.806207739
03-06-2016 21-00,ST2,depth,0.711884354
03-06-2016 21-30,ST2,depth,0.595088848
03-06-2016 22-00,ST2,depth,0.439873029
03-06-2016 22-30,ST2,depth,0.268615098
03-06-2016 23-00,ST2,depth,0.174279054
03-06-2016 23-30,ST2,depth,0.182046599
04-06-2016 00-00,ST2,depth,0.186571684
04-06-2016 00-30,ST2,depth,0.188925893
04-06-2016 01-00,ST2,depth,0.185664872
04-06-2016 01-30,ST2,depth,0.182427977
04-06-2016 02-00,ST2,depth,0.182006195
04-06-2016 02-30,ST2,depth,0.238008216
04-06-2016 03-00,ST2,depth,0.416774582
04-06-2016 03-30,ST2,depth,0.610545077
04-06-2016 04-00,ST2,depth,0.800247841
04-06-2016 04-30,ST2,depth,0.98587235
04-06-2016 05-00,ST2,depth,1.138314351
04-06-2016 05-30,ST2,depth,1.266318968
04-06-2016 06-00,ST2,depth,1.3740665
