"idSite"	"Site Name"	"DateTime"	"Observed"	"Predicted"	"Surge"	"MSL"	"Residual"	"StdDev"	"Quality"	"Status"	"Quality Flag"
""	""	"UTC"	"m"	"m"	"m"	"m"	"m"	"m"	"%"	"m"	""
131	Tema	2020-05-07 04:20:00	1.300	1.557	-0.257	0.899		0.000	100.000		0
131	Tema	2020-05-07 04:30:00	1.264	1.535	-0.271	0.901		0.000	100.000		0
131	Tema	2020-05-07 04:40:00	1.175	1.507	-0.332	0.912		0.000	100.000		0
131	Tema	2020-05-07 04:50:00	1.202	1.475	-0.272	0.905		0.000	100.000		0
131	Tema	2020-05-07 05:00:00	1.063	1.437	-0.374	0.908		0.000	100.000		0
131	Tema	2020-05-07 05:10:00	1.098	1.393	-0.295	0.899		0.000	100.000		0
131	Tema	2020-05-07 05:20:00	0.993	1.345	-0.353	0.903		0.000	100.000		0
131	Tema	2020-05-07 05:30:00	0.930	1.294	-0.364	0.898		0.000	100.000		0
131	Tema	2020-05-07 05:40:00	0.908	1.238	-0.329	0.908		0.000	100.000		0
131	Tema	2020-05-07 05:50:00	0.769	1.178	-0.409	0.912		0.000	100.000		0
131	Tema	2020-05-07 06:00:00	0.799	1.116	-0.317	0.900		0.000	100.000		0
131	Tema	2020-05-07 06:10:00	0.648	1.051	-0.403	0.903		0.000	100.000		0
131	Tema	2020-05-07 06:20:00	0.670	0.985	-0.315	0.900		0.000	100.000		0
131	Tema	2020-05-07 06:30:00	0.570	0.918	-0.348	0.904		0.000	100.000		0
131	Tema	2020-05-07 06:40:00	0.564	0.850	-0.286	0.911		0.000	100.000		0
131	Tema	2020-05-07 06:50:00	0.475	0.782	-0.307	0.915		0.000	100.000		0
131	Tema	2020-05-07 07:00:00	0.412	0.715	-0.303	0.911		0.000	100.000		0
131	Tema	2020-05-07 07:10:00	0.385	0.650	-0.265	0.903		0.000	100.000		0
131	Tema	2020-05-07 07:20:00	0.346	0.586	-0.240	0.907		0.000	100.000		0
131	Tema	2020-05-07 07:30:00	0.314	0.525	-0.211	0.903		0.000	100.000		0
131	Tema	2020-05-07 07:40:00	0.290	0.467	-0.178	0.915		0.000	100.000		0
131	Tema	2020-05-07 07:50:00	0.269	0.413	-0.144	0.911		0.000	100.000		0
131	Tema	2020-05-07 08:00:00	0.230	0.363	-0.133	0.905		0.000	100.000		0
131	Tema	2020-05-07 08:10:00	0.207	0.317	-0.110	0.907		0.000	100.000		0
131	Tema	2020-05-07 08:20:00	0.212	0.275	-0.063	0.905		0.000	100.000		0
131	Tema	2020-05-07 08:30:00	0.161	0.239	-0.077	0.907		0.000	100.000		0
131	Tema	2020-05-07 08:40:00	0.208	0.207	0.000	0.907		0.000	100.000		0
131	Tema	2020-05-07 08:50:00	0.190	0.182	0.008	0.919		0.000	100.000		0
131	Tema	2020-05-07 09:00:00	0.227	0.162	0.065	0.906		0.000	100.000		0
131	Tema	2020-05-07 09:10:00	0.205	0.148	0.057	0.908		0.000	100.000		0
131	Tema	2020-05-07 09:20:00	0.220	0.139	0.081	0.908		0.000	100.000		0
131	Tema	2020-05-07 09:30:00	0.253	0.136	0.117	0.909		0.000	100.000		0
131	Tema	2020-05-07 09:40:00	0.279	0.139	0.139	0.920		0.000	100.000		0
131	Tema	2020-05-07 09:50:00	0.343	0.149	0.194	0.914		0.000	100.000		0
131	Tema	2020-05-07 10:00:00	0.353	0.163	0.190	0.914		0.000	100.000		0
131	Tema	2020-05-07 10:10:00	0.405	0.182	0.222	0.908		0.000	100.000		0
131	Tema	2020-05-07 10:20:00	0.427	0.207	0.220	0.912		0.000	100.000		0
131	Tema	2020-05-07 10:30:00	0.500	0.237	0.263	0.905		0.000	100.000		0
131	Tema	2020-05-07 10:40:00	0.533	0.271	0.262	0.917		0.000	100.000		0
131	Tema	2020-05-07 10:50:00	0.599	0.309	0.290	0.917		0.000	100.000		0
131	Tema	2020-05-07 11:00:00	0.681	0.352	0.328	0.910		0.000	100.000		0
131	Tema	2020-05-07 11:10:00	0.682	0.398	0.283	0.911		0.000	100.000		0
131	Tema	2020-05-07 11:20:00	0.779	0.448	0.331	0.905		0.000	100.000		0
131	Tema	2020-05-07 11:30:00	0.839	0.501	0.338	0.910		0.000	100.000		0
131	Tema	2020-05-07 11:40:00	0.887	0.556	0.331	0.922		0.000	100.000		0
131	Tema	2020-05-07 11:50:00	0.974	0.614	0.360	0.924		0.000	100.000		0
131	Tema	2020-05-07 12:00:00	1.011	0.674	0.337	0.917		0.000	100.000		0
131	Tema	2020-05-07 12:10:00	1.144	0.736	0.408	0.911		0.000	100.000		0
131	Tema	2020-05-07 12:20:00	1.139	0.799	0.340	0.914		0.000	100.000		0
131	Tema	2020-05-07 12:30:00	1.220	0.863	0.356	0.910		0.000	100.000		0
131	Tema	2020-05-07 12:40:00	1.322	0.929	0.393	0.926		0.000	100.000		0
131	Tema	2020-05-07 12:50:00	1.363	0.994	0.369	0.919		0.000	100.000		0
131	Tema	2020-05-07 13:00:00	1.431	1.060	0.370	0.921		0.000	100.000		0
131	Tema	2020-05-07 13:10:00	1.441	1.125	0.316	0.914		0.000	100.000		0
131	Tema	2020-05-07 13:20:00	1.520	1.189	0.331	0.910		0.000	100.000		0
131	Tema	2020-05-07 13:30:00	1.561	1.252	0.309	0.912		0.000	100.000		0
131	Tema	2020-05-07 13:40:00	1.641	1.318	0.323	0.918		0.000	100.000		0
131	Tema	2020-05-07 13:50:00	1.645	1.373	0.272	0.928		0.000	100.000		0
131	Tema	2020-05-07 14:00:00	1.723	1.426	0.297	0.915		0.000	100.000		0
131	Tema	2020-05-07 14:10:00	1.730	1.480	0.250	0.918		0.000	100.000		0
131	Tema	2020-05-07 14:20:00	1.762	1.532	0.229	0.914		0.000	100.000		0
131	Tema	2020-05-07 14:30:00	1.743	1.578	0.165	0.917		0.000	100.000		0
131	Tema	2020-05-07 14:40:00	1.824	1.620	0.203	0.927		0.000	100.000		0
131	Tema	2020-05-07 14:50:00	1.789	1.658	0.131	0.924		0.000	100.000		0
131	Tema	2020-05-07 15:00:00	1.814	1.692	0.122	0.926		0.000	100.000		0
131	Tema	2020-05-07 15:10:00	1.751	1.720	0.031	0.915		0.000	100.000		0
131	Tema	2020-05-07 15:20:00	1.795	1.743	0.051	0.919		0.000	100.000		0
131	Tema	2020-05-07 15:30:00	1.813	1.761	0.052	0.911		0.000	100.000		0
131	Tema	2020-05-07 15:40:00	1.878	1.774	0.104	0.924		0.000	100.000		0
131	Tema	2020-05-07 15:50:00	1.837	1.782	0.055	0.925		0.000	100.000		0
131	Tema	2020-05-07 16:00:00	1.746	1.784	-0.038	0.916		0.000	100.000		0
131	Tema	2020-05-07 16:10:00	1.721	1.781	-0.059	0.918		0.000	100.000		0
131	Tema	2020-05-07 16:20:00	1.662	1.772	-0.111	0.912		0.000	100.000		0
131	Tema	2020-05-07 16:30:00	1.666	1.758	-0.092	0.916		0.000	100.000		0
131	Tema	2020-05-07 16:40:00	1.613	1.737	-0.124	0.925		0.000	100.000		0
131	Tema	2020-05-07 16:50:00	1.580	1.711	-0.131	0.928		0.000	100.000		0
131	Tema	2020-05-07 17:00:00	1.502	1.679	-0.177	0.922		0.000	100.000		0
131	Tema	2020-05-07 17:10:00	1.413	1.642	-0.228	0.914		0.000	100.000		0
131	Tema	2020-05-07 17:20:00	1.393	1.598	-0.205	0.919		0.000	100.000		0
131	Tema	2020-05-07 17:30:00	1.320	1.550	-0.230	0.915		0.000	100.000		0
131	Tema	2020-05-07 17:40:00	1.194	1.496	-0.302	0.930		0.000	100.000		0
131	Tema	2020-05-07 17:50:00	1.194	1.438	-0.243	0.924		0.000	100.000		0
131	Tema	2020-05-07 18:00:00	1.155	1.374	-0.218	0.923		0.000	100.000		0
131	Tema	2020-05-07 18:10:00	1.028	1.307	-0.278	0.917		0.000	100.000		0
131	Tema	2020-05-07 18:20:00	1.003	1.236	-0.233	0.916		0.000	100.000		0
131	Tema	2020-05-07 18:30:00	0.865	1.163	-0.298	0.913		0.000	100.000		0
131	Tema	2020-05-07 18:40:00	0.819	1.086	-0.267	0.923		0.000	100.000		0
131	Tema	2020-05-07 18:50:00	0.725	1.008	-0.283	0.926		0.000	100.000		0
131	Tema	2020-05-07 19:00:00	0.657	0.929	-0.272	0.919		0.000	100.000		0
131	Tema	2020-05-07 19:10:00	0.607	0.849	-0.243	0.915		0.000	100.000		0
131	Tema	2020-05-07 19:20:00	0.539	0.771	-0.232	0.916		0.000	100.000		0
131	Tema	2020-05-07 19:30:00	0.469	0.692	-0.223	0.918		0.000	100.000		0
131	Tema	2020-05-07 19:40:00	0.417	0.616	-0.199	0.929		0.000	100.000		0
131	Tema	2020-05-07 19:50:00	0.379	0.542	-0.163	0.927		0.000	100.000		0
131	Tema	2020-05-07 20:00:00	0.306	0.471	-0.165	0.925		0.000	100.000		0
131	Tema	2020-05-07 20:10:00	0.269	0.403	-0.134	0.917		0.000	100.000		0
131	Tema	2020-05-07 20:20:00	0.229	0.339	-0.110	0.923		0.000	100.000		0
131	Tema	2020-05-07 20:30:00	0.166	0.280	-0.113	0.915		0.000	100.000		0
131	Tema	2020-05-07 20:40:00	0.161	0.225	-0.064	0.925		0.000	100.000		0
131	Tema	2020-05-07 20:50:00	0.173	0.176	-0.003	0.923		0.000	100.000		0
131	Tema	2020-05-07 21:00:00	0.103	0.132	-0.029	0.923		0.000	100.000		0
131	Tema	2020-05-07 21:10:00	0.133	0.094	0.040	0.919		0.000	100.000		0
131	Tema	2020-05-07 21:20:00	0.138	0.062	0.077	0.916		0.000	100.000		0
131	Tema	2020-05-07 21:30:00	0.060	0.036	0.024	0.917		0.000	100.000		0
131	Tema	2020-05-07 21:40:00	0.142	0.016	0.126	0.922		0.000	100.000		0
131	Tema	2020-05-07 21:50:00	0.072	0.002	0.070	0.928		0.000	100.000		0
131	Tema	2020-05-07 22:00:00	0.130	-0.005	0.135	0.922		0.000	100.000		0
131	Tema	2020-05-07 22:10:00	0.135	-0.007	0.141	0.919		0.000	100.000		0
131	Tema	2020-05-07 22:20:00	0.165	-0.002	0.167	0.920		0.000	100.000		0
131	Tema	2020-05-07 22:30:00	0.187	0.009	0.178	0.919		0.000	100.000		0
131	Tema	2020-05-07 22:40:00	0.219	0.025	0.194	0.928		0.000	100.000		0
131	Tema	2020-05-07 22:50:00	0.277	0.046	0.231	0.924		0.000	100.000		0
131	Tema	2020-05-07 23:00:00	0.309	0.072	0.237	0.924		0.000	100.000		0
131	Tema	2020-05-07 23:10:00	0.377	0.103	0.274	0.919		0.000	100.000		0
131	Tema	2020-05-07 23:20:00	0.383	0.139	0.244	0.918		0.000	100.000		0
131	Tema	2020-05-07 23:30:00	0.491	0.179	0.312	0.915		0.000	100.000		0
131	Tema	2020-05-07 23:40:00	0.496	0.222	0.273	0.922		0.000	100.000		0
131	Tema	2020-05-07 23:50:00	0.599	0.269	0.330	0.923		0.000	100.000		0
131	Tema	2020-05-08 00:00:00	0.616	0.320	0.296	0.918		0.000	100.000		0
131	Tema	2020-05-08 00:10:00	0.726	0.377	0.349	0.917		0.000	100.000		0
131	Tema	2020-05-08 00:20:00	0.766	0.433	0.333	0.913		0.000	100.000		0
131	Tema	2020-05-08 00:30:00	0.806	0.491	0.316	0.918		0.000	100.000		0
131	Tema	2020-05-08 00:40:00	0.891	0.550	0.341	0.926		0.000	100.000		0
131	Tema	2020-05-08 00:50:00	0.931	0.612	0.319	0.926		0.000	100.000		0
131	Tema	2020-05-08 01:00:00	1.006	0.674	0.332	0.922		0.000	100.000		0
131	Tema	2020-05-08 01:10:00	1.092	0.737	0.355	0.915		0.000	100.000		0
131	Tema	2020-05-08 01:20:00	1.121	0.801	0.321	0.920		0.000	100.000		0
131	Tema	2020-05-08 01:30:00	1.184	0.864	0.320	0.915		0.000	100.000		0
131	Tema	2020-05-08 01:40:00	1.236	0.928	0.308	0.926		0.000	100.000		0
131	Tema	2020-05-08 01:50:00	1.238	0.990	0.248	0.919		0.000	100.000		0
131	Tema	2020-05-08 02:00:00	1.319	1.051	0.268	0.920		0.000	100.000		0
131	Tema	2020-05-08 02:10:00	1.357	1.111	0.247	0.915		0.000	100.000		0
131	Tema	2020-05-08 02:20:00	1.410	1.168	0.241	0.912		0.000	100.000		0
131	Tema	2020-05-08 02:30:00	1.473	1.223	0.250	0.916		0.000	100.000		0
131	Tema	2020-05-08 02:40:00	1.464	1.275	0.188	0.920		0.000	100.000		0
131	Tema	2020-05-08 02:50:00	1.522	1.324	0.198	0.924		0.000	100.000		0
131	Tema	2020-05-08 03:00:00	1.532	1.369	0.163	0.921		0.000	100.000		0
131	Tema	2020-05-08 03:10:00	1.573	1.410	0.163	0.914		0.000	100.000		0
131	Tema	2020-05-08 03:20:00	1.556	1.447	0.108	0.916		0.000	100.000		0
131	Tema	2020-05-08 03:30:00	1.555	1.480	0.075	0.919		0.000	100.000		0
131	Tema	2020-05-08 03:40:00	1.540	1.508	0.032	0.924		0.000	100.000		0
131	Tema	2020-05-08 03:50:00	1.578	1.531	0.047	0.923		0.000	100.000		0
131	Tema	2020-05-08 04:00:00	1.533	1.550	-0.017	0.919		0.000	100.000		0
131	Tema	2020-05-08 04:10:00	1.541	1.564	-0.023	0.915		0.000	100.000		0
131	Tema	2020-05-08 04:20:00	1.476	1.572	-0.096	0.916		0.000	100.000		0
131	Tema	2020-05-08 04:30:00	1.525	1.575	-0.050	0.917		0.000	100.000		0
131	Tema	2020-05-08 04:40:00	1.497	1.574	-0.077	0.919		0.000	100.000		0
131	Tema	2020-05-08 04:50:00	1.486	1.567	-0.081	0.918		0.000	100.000		0
131	Tema	2020-05-08 05:00:00	1.410	1.555	-0.145	0.920		0.000	100.000		0
131	Tema	2020-05-08 05:10:00	1.332	1.537	-0.205	0.913		0.000	100.000		0
131	Tema	2020-05-08 05:20:00	1.325	1.514	-0.189	0.910		0.000	100.000		0
131	Tema	2020-05-08 05:30:00	1.229	1.486	-0.256	0.919		0.000	100.000		0
131	Tema	2020-05-08 05:40:00	1.251	1.452	-0.200	0.920		0.000	100.000		0
131	Tema	2020-05-08 05:50:00	1.143	1.413	-0.271	0.924		0.000	100.000		0
131	Tema	2020-05-08 06:00:00	1.129	1.369	-0.240	0.916		0.000	100.000		0
131	Tema	2020-05-08 06:10:00	1.018	1.321	-0.304	0.913		0.000	100.000		0
131	Tema	2020-05-08 06:20:00	0.972	1.269	-0.297	0.917		0.000	100.000		0
131	Tema	2020-05-08 06:30:00	0.902	1.213	-0.311	0.917		0.000	100.000		0
131	Tema	2020-05-08 06:40:00	0.848	1.153	-0.305	0.921		0.000	100.000		0
131	Tema	2020-05-08 06:50:00	0.803	1.091	-0.288	0.917		0.000	100.000		0
131	Tema	2020-05-08 07:00:00	0.714	1.026	-0.312	0.920		0.000	100.000		0
131	Tema	2020-05-08 07:10:00	0.665	0.960	-0.296	0.912		0.000	100.000		0
131	Tema	2020-05-08 07:20:00	0.586	0.893	-0.307	0.909		0.000	100.000		0
131	Tema	2020-05-08 07:30:00	0.546	0.826	-0.280	0.915		0.000	100.000		0
131	Tema	2020-05-08 07:40:00	0.474	0.759	-0.285	0.919		0.000	100.000		0
131	Tema	2020-05-08 07:50:00	0.470	0.693	-0.223	0.919		0.000	100.000		0
131	Tema	2020-05-08 08:00:00	0.397	0.629	-0.232	0.915		0.000	100.000		0
131	Tema	2020-05-08 08:10:00	0.348	0.567	-0.220	0.909		0.000	100.000		0
131	Tema	2020-05-08 08:20:00	0.291	0.509	-0.218	0.912		0.000	100.000		0
131	Tema	2020-05-08 08:30:00	0.311	0.453	-0.142	0.915		0.000	100.000		0
131	Tema	2020-05-08 08:40:00	0.265	0.401	-0.136	0.921		0.000	100.000		0
131	Tema	2020-05-08 08:50:00	0.236	0.354	-0.117	0.918		0.000	100.000		0
131	Tema	2020-05-08 09:00:00	0.212	0.310	-0.098	0.916		0.000	100.000		0
131	Tema	2020-05-08 09:10:00	0.183	0.272	-0.089	0.909		0.000	100.000		0
131	Tema	2020-05-08 09:20:00	0.219	0.239	-0.020	0.911		0.000	100.000		0
131	Tema	2020-05-08 09:30:00	0.182	0.212	-0.029	0.913		0.000	100.000		0
131	Tema	2020-05-08 09:40:00	0.227	0.190	0.037	0.919		0.000	100.000		0
131	Tema	2020-05-08 09:50:00	0.207	0.173	0.034	0.911		0.000	100.000		0
131	Tema	2020-05-08 10:00:00	0.230	0.162	0.068	0.914		0.000	100.000		0
131	Tema	2020-05-08 10:10:00	0.240	0.157	0.083	0.907		0.000	100.000		0
131	Tema	2020-05-08 10:20:00	0.257	0.158	0.099	0.905		0.000	100.000		0
131	Tema	2020-05-08 10:30:00	0.321	0.164	0.157	0.914		0.000	100.000		0
131	Tema	2020-05-08 10:40:00	0.324	0.176	0.148	0.914		0.000	100.000		0
131	Tema	2020-05-08 10:50:00	0.390	0.193	0.198	0.916		0.000	100.000		0
131	Tema	2020-05-08 11:00:00	0.424	0.215	0.209	0.911		0.000	100.000		0
131	Tema	2020-05-08 11:10:00	0.441	0.242	0.199	0.908		0.000	100.000		0
131	Tema	2020-05-08 11:20:00	0.509	0.274	0.234	0.911		0.000	100.000		0
131	Tema	2020-05-08 11:30:00	0.559	0.310	0.249	0.914		0.000	100.000		0
131	Tema	2020-05-08 11:40:00	0.651	0.350	0.300	0.914		0.000	100.000		0
131	Tema	2020-05-08 11:50:00	0.653	0.394	0.259	0.909		0.000	100.000		0
131	Tema	2020-05-08 12:00:00	0.780	0.441	0.339	0.913		0.000	100.000		0
131	Tema	2020-05-08 12:10:00	0.773	0.491	0.282	0.908		0.000	100.000		0
131	Tema	2020-05-08 12:20:00	0.872	0.544	0.328	0.906		0.000	100.000		0
131	Tema	2020-05-08 12:30:00	0.938	0.600	0.339	0.914		0.000	100.000		0
131	Tema	2020-05-08 12:40:00	1.016	0.657	0.358	0.910		0.000	100.000		0
131	Tema	2020-05-08 12:50:00	1.067	0.716	0.351	0.911		0.000	100.000		0
131	Tema	2020-05-08 13:00:00	1.130	0.777	0.353	0.909		0.000	100.000		0
131	Tema	2020-05-08 13:10:00	1.187	0.839	0.348	0.905		0.000	100.000		0
131	Tema	2020-05-08 13:20:00	1.246	0.901	0.344	0.907		0.000	100.000		0
131	Tema	2020-05-08 13:30:00	1.323	0.964	0.358	0.913		0.000	100.000		0
131	Tema	2020-05-08 13:40:00	1.392	1.027	0.364	0.912		0.000	100.000		0
131	Tema	2020-05-08 13:50:00	1.421	1.090	0.332	0.912		0.000	100.000		0
131	Tema	2020-05-08 14:00:00	1.527	1.151	0.376	0.908		0.000	100.000		0
131	Tema	2020-05-08 14:10:00	1.528	1.212	0.316	0.905		0.000	100.000		0
131	Tema	2020-05-08 14:20:00	1.589	1.270	0.319	0.908		0.000	100.000		0
131	Tema	2020-05-08 14:30:00	1.617	1.327	0.291	0.910		0.000	100.000		0
131	Tema	2020-05-08 14:40:00	1.677	1.381	0.296	0.912		0.000	100.000		0
131	Tema	2020-05-08 14:50:00	1.653	1.433	0.220	0.905		0.000	100.000		0
131	Tema	2020-05-08 15:00:00	1.746	1.480	0.266	0.910		0.000	100.000		0
131	Tema	2020-05-08 15:10:00	1.763	1.525	0.238	0.903		0.000	100.000		0
131	Tema	2020-05-08 15:20:00	1.824	1.566	0.259	0.900		0.000	100.000		0
131	Tema	2020-05-08 15:30:00	1.793	1.602	0.191	0.912		0.000	100.000		0
131	Tema	2020-05-08 15:40:00	1.785	1.634	0.151	0.910		0.000	100.000		0
131	Tema	2020-05-08 15:50:00	1.772	1.662	0.110	0.910		0.000	100.000		0
131	Tema	2020-05-08 16:00:00	1.793	1.685	0.108	0.903		0.000	100.000		0
131	Tema	2020-05-08 16:10:00	1.804	1.702	0.102	0.903		0.000	100.000		0
131	Tema	2020-05-08 16:20:00	1.773	1.715	0.058	0.908		0.000	100.000		0
131	Tema	2020-05-08 16:30:00	1.806	1.723	0.083	0.908		0.000	100.000		0
131	Tema	2020-05-08 16:40:00	1.727	1.726	0.001	0.908		0.000	100.000		0
131	Tema	2020-05-08 16:50:00	1.744	1.724	0.021	0.905		0.000	100.000		0
131	Tema	2020-05-08 17:00:00	1.685	1.716	-0.030	0.908		0.000	100.000		0
131	Tema	2020-05-08 17:10:00	1.663	1.702	-0.039	0.903		0.000	100.000		0
131	Tema	2020-05-08 17:20:00	1.576	1.684	-0.108	0.900		0.000	100.000		0
131	Tema	2020-05-08 17:30:00	1.574	1.660	-0.086	0.911		0.000	100.000		0
131	Tema	2020-05-08 17:40:00	1.489	1.630	-0.141	0.906		0.000	100.000		0
131	Tema	2020-05-08 17:50:00	1.467	1.595	-0.128	0.904		0.000	100.000		0
131	Tema	2020-05-08 18:00:00	1.366	1.555	-0.189	0.901		0.000	100.000		0
131	Tema	2020-05-08 18:10:00	1.269	1.510	-0.241	0.901		0.000	100.000		0
131	Tema	2020-05-08 18:20:00	1.228	1.459	-0.231	0.904		0.000	100.000		0
131	Tema	2020-05-08 18:30:00	1.153	1.404	-0.251	0.909		0.000	100.000		0
131	Tema	2020-05-08 18:40:00	1.125	1.344	-0.219	0.906		0.000	100.000		0
131	Tema	2020-05-08 18:50:00	1.019	1.280	-0.261	0.905		0.000	100.000		0
131	Tema	2020-05-08 19:00:00	0.911	1.213	-0.302	0.901		0.000	100.000		0
131	Tema	2020-05-08 19:10:00	0.877	1.142	-0.265	0.900		0.000	100.000		0
131	Tema	2020-05-08 19:20:00	0.751	1.068	-0.318	0.903		0.000	100.000		0
131	Tema	2020-05-08 19:30:00	0.714	0.993	-0.279	0.909		0.000	100.000		0
131	Tema	2020-05-08 19:40:00	0.586	0.916	-0.330	0.903		0.000	100.000		0
131	Tema	2020-05-08 19:50:00	0.582	0.839	-0.256	0.901		0.000	100.000		0
131	Tema	2020-05-08 20:00:00	0.479	0.762	-0.283	0.901		0.000	100.000		0
131	Tema	2020-05-08 20:10:00	0.456	0.685	-0.229	0.900		0.000	100.000		0
131	Tema	2020-05-08 20:20:00	0.362	0.610	-0.248	0.897		0.000	100.000		0
131	Tema	2020-05-08 20:30:00	0.310	0.537	-0.227	0.910		0.000	100.000		0
131	Tema	2020-05-08 20:40:00	0.239	0.466	-0.227	0.904		0.000	100.000		0
131	Tema	2020-05-08 20:50:00	0.196	0.399	-0.203	0.906		0.000	100.000		0
131	Tema	2020-05-08 21:00:00	0.173	0.335	-0.162	0.897		0.000	100.000		0
131	Tema	2020-05-08 21:10:00	0.132	0.276	-0.144	0.896		0.000	100.000		0
131	Tema	2020-05-08 21:20:00	0.095	0.221	-0.126	0.902		0.000	100.000		0
131	Tema	2020-05-08 21:30:00	0.101	0.171	-0.070	0.905		0.000	100.000		0
131	Tema	2020-05-08 21:40:00	0.030	0.127	-0.098	0.904		0.000	100.000		0
131	Tema	2020-05-08 21:50:00	0.073	0.088	-0.016	0.904		0.000	100.000		0
131	Tema	2020-05-08 22:00:00	-0.017	0.055	-0.072	0.900		0.000	100.000		0
131	Tema	2020-05-08 22:10:00	0.012	0.028	-0.015	0.897		0.000	100.000		0
131	Tema	2020-05-08 22:20:00	0.029	0.007	0.023	0.897		0.000	100.000		0
131	Tema	2020-05-08 22:30:00	0.031	-0.009	0.040	0.907		0.000	100.000		0
131	Tema	2020-05-08 22:40:00	0.060	-0.018	0.078	0.903		0.000	100.000		0
131	Tema	2020-05-08 22:50:00	0.051	-0.021	0.072	0.902		0.000	100.000		0
131	Tema	2020-05-08 23:00:00	0.058	-0.018	0.076	0.898		0.000	100.000		0
131	Tema	2020-05-08 23:10:00	0.122	-0.009	0.131	0.895		0.000	100.000		0
131	Tema	2020-05-08 23:20:00	0.137	0.004	0.133	0.899		0.000	100.000		0
131	Tema	2020-05-08 23:30:00	0.203	0.024	0.180	0.904		0.000	100.000		0
131	Tema	2020-05-08 23:40:00	0.245	0.048	0.197	0.905		0.000	100.000		0
131	Tema	2020-05-08 23:50:00	0.258	0.077	0.181	0.903		0.000	100.000		0
131	Tema	2020-05-09 00:00:00	0.348	0.111	0.237	0.897		0.000	100.000		0
131	Tema	2020-05-09 00:10:00	0.370	0.152	0.219	0.895		0.000	100.000		0
131	Tema	2020-05-09 00:20:00	0.423	0.193	0.230	0.904		0.000	100.000		0
131	Tema	2020-05-09 00:30:00	0.506	0.239	0.267	0.901		0.000	100.000		0
131	Tema	2020-05-09 00:40:00	0.594	0.287	0.307	0.902		0.000	100.000		0
131	Tema	2020-05-09 00:50:00	0.634	0.338	0.296	0.896		0.000	100.000		0
131	Tema	2020-05-09 01:00:00	0.682	0.390	0.291	0.898		0.000	100.000		0
131	Tema	2020-05-09 01:10:00	0.723	0.441	0.282	0.895		0.000	100.000		0
131	Tema	2020-05-09 01:20:00	0.822	0.499	0.323	0.893		0.000	100.000		0
131	Tema	2020-05-09 01:30:00	0.888	0.558	0.330	0.908		0.000	100.000		0
131	Tema	2020-05-09 01:40:00	0.947	0.618	0.329	0.901		0.000	100.000		0
131	Tema	2020-05-09 01:50:00	0.997	0.679	0.318	0.900		0.000	100.000		0
131	Tema	2020-05-09 02:00:00	1.116	0.740	0.376	0.893		0.000	100.000		0
131	Tema	2020-05-09 02:10:00	1.095	0.801	0.293	0.892		0.000	100.000		0
131	Tema	2020-05-09 02:20:00	1.195	0.862	0.332	0.903		0.000	100.000		0
131	Tema	2020-05-09 02:30:00	1.236	0.923	0.313	0.898		0.000	100.000		0
131	Tema	2020-05-09 02:40:00	1.321	0.982	0.339	0.900		0.000	100.000		0
131	Tema	2020-05-09 02:50:00	1.298	1.040	0.258	0.898		0.000	100.000		0
131	Tema	2020-05-09 03:00:00	1.337	1.096	0.240	0.895		0.000	100.000		0
131	Tema	2020-05-09 03:10:00	1.394	1.150	0.244	0.893		0.000	100.000		0
131	Tema	2020-05-09 03:20:00	1.469	1.202	0.268	0.894		0.000	100.000		0
131	Tema	2020-05-09 03:30:00	1.444	1.250	0.194	0.905		0.000	100.000		0
131	Tema	2020-05-09 03:40:00	1.519	1.295	0.224	0.898		0.000	100.000		0
131	Tema	2020-05-09 03:50:00	1.503	1.337	0.166	0.896		0.000	100.000		0
131	Tema	2020-05-09 04:00:00	1.536	1.375	0.162	0.890		0.000	100.000		0
131	Tema	2020-05-09 04:10:00	1.546	1.409	0.137	0.892		0.000	100.000		0
131	Tema	2020-05-09 04:20:00	1.556	1.439	0.118	0.895		0.000	100.000		0
131	Tema	2020-05-09 04:30:00	1.545	1.464	0.081	0.902		0.000	100.000		0
131	Tema	2020-05-09 04:40:00	1.524	1.485	0.039	0.899		0.000	100.000		0
131	Tema	2020-05-09 04:50:00	1.506	1.501	0.005	0.900		0.000	100.000		0
131	Tema	2020-05-09 05:00:00	1.526	1.513	0.013	0.892		0.000	100.000		0
131	Tema	2020-05-09 05:10:00	1.527	1.520	0.007	0.890		0.000	100.000		0
131	Tema	2020-05-09 05:20:00	1.468	1.522	-0.054	0.900		0.000	100.000		0
131	Tema	2020-05-09 05:30:00	1.464	1.520	-0.056	0.897		0.000	100.000		0
131	Tema	2020-05-09 05:40:00	1.405	1.512	-0.107	0.896		0.000	100.000		0
131	Tema	2020-05-09 05:50:00	1.407	1.499	-0.093	0.895		0.000	100.000		0
131	Tema	2020-05-09 06:00:00	1.333	1.481	-0.149	0.889		0.000	100.000		0
131	Tema	2020-05-09 06:10:00	1.291	1.458	-0.167	0.892		0.000	100.000		0
131	Tema	2020-05-09 06:20:00	1.268	1.431	-0.163	0.889		0.000	100.000		0
131	Tema	2020-05-09 06:30:00	1.197	1.398	-0.201	0.904		0.000	100.000		0
131	Tema	2020-05-09 06:40:00	1.151	1.361	-0.209	0.895		0.000	100.000		0
131	Tema	2020-05-09 06:50:00	1.090	1.318	-0.229	0.898		0.000	100.000		0
131	Tema	2020-05-09 07:00:00	0.999	1.273	-0.274	0.887		0.000	100.000		0
