"idSite"	"Site Name"	"DateTime"	"Observed"	"Predicted"	"Surge"	"MSL"	"Residual"	"StdDev"	"Quality"	"Status"	"Quality Flag"
""	""	"UTC"	"m"	"m"	"m"	"m"	"m"	"m"	"%"	"m"	""
130	Takoradi	2020-05-23 16:10:00	1.239	1.260	-0.021	0.661		0.000	100.000		0
130	Takoradi	2020-05-23 16:20:00	1.217	1.255	-0.038	0.676		0.000	100.000		0
130	Takoradi	2020-05-23 16:30:00	1.178	1.250	-0.073	0.668		0.000	100.000		0
130	Takoradi	2020-05-23 16:40:00	1.176	1.243	-0.068	0.668		0.000	100.000		0
130	Takoradi	2020-05-23 16:50:00	1.172	1.236	-0.064	0.677		0.000	100.000		0
130	Takoradi	2020-05-23 17:00:00	1.074	1.227	-0.154	0.679		0.000	100.000		0
130	Takoradi	2020-05-23 17:10:00	1.036	1.217	-0.181	0.670		0.000	100.000		0
130	Takoradi	2020-05-23 17:20:00	1.015	1.205	-0.190	0.677		0.000	100.000		0
130	Takoradi	2020-05-23 17:30:00	0.920	1.191	-0.272	0.585		0.000	100.000		0
130	Takoradi	2020-05-23 17:40:00	0.876	1.175	-0.299	0.592		0.000	100.000		0
130	Takoradi	2020-05-23 17:50:00	0.847	1.157	-0.310	0.669		0.000	100.000		0
130	Takoradi	2020-05-23 18:00:00	0.815	1.136	-0.321	0.313		0.000	100.000		0
130	Takoradi	2020-05-23 18:10:00	0.747	1.113	-0.365			0.000	100.000		0
130	Takoradi	2020-05-23 18:20:00	0.735	1.086	-0.351			0.000	100.000		0
130	Takoradi	2020-05-23 18:30:00	0.685	1.055	-0.370	0.672		0.000	100.000		0
130	Takoradi	2020-05-23 18:40:00	0.602	1.019	-0.417	0.667		0.000	100.000		0
130	Takoradi	2020-05-23 18:50:00	0.540	0.978	-0.438	0.678		0.000	100.000		0
130	Takoradi	2020-05-23 19:00:00	0.578	0.933	-0.355	0.678		0.000	100.000		0
130	Takoradi	2020-05-23 19:10:00	0.491	0.883	-0.392	0.662		0.000	100.000		0
130	Takoradi	2020-05-23 19:20:00	0.379	0.828	-0.448	0.678		0.000	100.000		0
130	Takoradi	2020-05-23 19:30:00	0.398	0.770	-0.372	0.589		0.000	100.000		0
130	Takoradi	2020-05-23 19:40:00	0.304	0.710	-0.407	0.589		0.000	100.000		0
130	Takoradi	2020-05-23 19:50:00	0.203	0.650	-0.447	0.670		0.000	100.000		0
130	Takoradi	2020-05-23 20:00:00	0.250	0.590	-0.340	0.314		0.000	100.000		0
130	Takoradi	2020-05-23 20:10:00	0.160	0.532	-0.372			0.000	100.000		0
130	Takoradi	2020-05-23 20:20:00	0.136	0.477	-0.341			0.000	100.000		0
130	Takoradi	2020-05-23 20:30:00	0.139	0.425	-0.286	0.592		0.000	100.000		0
130	Takoradi	2020-05-23 20:40:00	0.098	0.376	-0.278	0.590		0.000	100.000		0
130	Takoradi	2020-05-23 20:50:00	0.075	0.330	-0.256	0.671		0.000	100.000		0
130	Takoradi	2020-05-23 21:00:00	0.055	0.288	-0.234	0.317		0.000	100.000		0
130	Takoradi	2020-05-23 21:10:00	0.070	0.249	-0.180			0.000	100.000		0
130	Takoradi	2020-05-23 21:20:00	0.066	0.213	-0.147			0.000	100.000		0
130	Takoradi	2020-05-23 21:30:00	0.028	0.180	-0.152	0.677		0.000	100.000		0
130	Takoradi	2020-05-23 21:40:00	0.021	0.151	-0.130	0.662		0.000	100.000		0
130	Takoradi	2020-05-23 21:50:00	-0.014	0.125	-0.139	0.678		0.000	100.000		0
130	Takoradi	2020-05-23 22:00:00	0.027	0.104	-0.076	0.677		0.000	100.000		0
130	Takoradi	2020-05-23 22:10:00	0.033	0.087	-0.053	0.670		0.000	100.000		0
130	Takoradi	2020-05-23 22:20:00	0.069	0.075	-0.005	0.672		0.000	100.000		0
130	Takoradi	2020-05-23 22:30:00	0.095	0.067	0.028	0.591		0.000	100.000		0
130	Takoradi	2020-05-23 22:40:00	0.105	0.063	0.041	0.589		0.000	100.000		0
130	Takoradi	2020-05-23 22:50:00	0.110	0.064	0.046	0.668		0.000	100.000		0
130	Takoradi	2020-05-23 23:00:00	0.157	0.068	0.089	0.315		0.000	100.000		0
130	Takoradi	2020-05-23 23:10:00	0.189	0.075	0.114			0.000	100.000		0
130	Takoradi	2020-05-23 23:20:00	0.172	0.085	0.087			0.000	100.000		0
130	Takoradi	2020-05-23 23:30:00	0.288	0.098	0.191	0.676		0.000	100.000		0
130	Takoradi	2020-05-23 23:40:00	0.277	0.112	0.165	0.667		0.000	100.000		0
130	Takoradi	2020-05-23 23:50:00	0.367	0.130	0.237	0.679		0.000	100.000		0
130	Takoradi	2020-05-24 00:00:00	0.355	0.152	0.202	0.677		0.000	100.000		0
130	Takoradi	2020-05-24 00:10:00	0.391	0.178	0.213	0.662		0.000	100.000		0
130	Takoradi	2020-05-24 00:20:00	0.499	0.208	0.291	0.671		0.000	100.000		0
130	Takoradi	2020-05-24 00:30:00	0.501	0.242	0.259	0.670		0.000	100.000		0
130	Takoradi	2020-05-24 00:40:00	0.509	0.281	0.228	0.665		0.000	100.000		0
130	Takoradi	2020-05-24 00:50:00	0.617	0.324	0.293	0.674		0.000	100.000		0
130	Takoradi	2020-05-24 01:00:00	0.635	0.370	0.265	0.314		0.000	100.000		0
130	Takoradi	2020-05-24 01:10:00	0.699	0.419	0.280			0.000	100.000		0
130	Takoradi	2020-05-24 01:20:00	0.717	0.470	0.247			0.000	100.000		0
130	Takoradi	2020-05-24 01:30:00	0.879	0.521	0.357	0.588		0.000	100.000		0
130	Takoradi	2020-05-24 01:40:00	0.789	0.573	0.216	0.591		0.000	100.000		0
130	Takoradi	2020-05-24 01:50:00	0.938	0.625	0.312	0.670		0.000	100.000		0
130	Takoradi	2020-05-24 02:00:00	0.978	0.677	0.301	0.315		0.000	100.000		0
130	Takoradi	2020-05-24 02:10:00	0.945	0.728	0.217			0.000	100.000		0
130	Takoradi	2020-05-24 02:20:00	0.966	0.778	0.189			0.000	100.000		0
130	Takoradi	2020-05-24 02:30:00	0.970	0.826	0.144	0.675		0.000	100.000		0
130	Takoradi	2020-05-24 02:40:00	0.998	0.872	0.125	0.665		0.000	100.000		0
130	Takoradi	2020-05-24 02:50:00	1.053	0.917	0.136	0.681		0.000	100.000		0
130	Takoradi	2020-05-24 03:00:00	1.044	0.959	0.085	0.676		0.000	100.000		0
130	Takoradi	2020-05-24 03:10:00	1.085	0.999	0.086	0.665		0.000	100.000		0
130	Takoradi	2020-05-24 03:20:00	1.093	1.036	0.057	0.674		0.000	100.000		0
130	Takoradi	2020-05-24 03:30:00	1.101	1.069	0.032	0.589		0.000	100.000		0
130	Takoradi	2020-05-24 03:40:00	1.152	1.099	0.054	0.586		0.000	100.000		0
130	Takoradi	2020-05-24 03:50:00	1.147	1.126	0.021	0.670		0.000	100.000		0
130	Takoradi	2020-05-24 04:00:00	1.191	1.150	0.041	0.313		0.000	100.000		0
130	Takoradi	2020-05-24 04:10:00	1.109	1.172	-0.063			0.000	100.000		0
130	Takoradi	2020-05-24 04:20:00	1.136	1.190	-0.054			0.000	100.000		0
130	Takoradi	2020-05-24 04:30:00	1.111	1.207	-0.096	0.677		0.000	100.000		0
130	Takoradi	2020-05-24 04:40:00	1.058	1.220	-0.162	0.661		0.000	100.000		0
130	Takoradi	2020-05-24 04:50:00	1.067	1.230	-0.164	0.675		0.000	100.000		0
130	Takoradi	2020-05-24 05:00:00	1.057	1.238	-0.180	0.319		0.000	100.000		0
130	Takoradi	2020-05-24 05:10:00	1.002	1.241	-0.239			0.000	100.000		0
130	Takoradi	2020-05-24 05:20:00	0.985	1.241	-0.256			0.000	100.000		0
130	Takoradi	2020-05-24 05:30:00	0.981	1.236	-0.256	0.675		0.000	100.000		0
130	Takoradi	2020-05-24 05:40:00	0.935	1.229	-0.294	0.662		0.000	100.000		0
130	Takoradi	2020-05-24 05:50:00	0.934	1.218	-0.284	0.674		0.000	100.000		0
130	Takoradi	2020-05-24 06:00:00	0.912	1.204	-0.292	0.314		0.000	100.000		0
130	Takoradi	2020-05-24 06:10:00	0.862	1.188	-0.326			0.000	100.000		0
130	Takoradi	2020-05-24 06:20:00	0.831	1.168	-0.338			0.000	100.000		0
130	Takoradi	2020-05-24 06:30:00	0.778	1.146	-0.369	0.671		0.000	100.000		0
130	Takoradi	2020-05-24 06:40:00	0.708	1.121	-0.412	0.662		0.000	100.000		0
130	Takoradi	2020-05-24 06:50:00	0.675	1.091	-0.416	0.667		0.000	100.000		0
130	Takoradi	2020-05-24 07:00:00	0.574	1.057	-0.483	0.316		0.000	100.000		0
130	Takoradi	2020-05-24 07:10:00	0.629	1.019	-0.391			0.000	100.000		0
130	Takoradi	2020-05-24 07:20:00	0.523	0.976	-0.453			0.000	100.000		0
130	Takoradi	2020-05-24 07:30:00	0.506	0.927	-0.422	0.678		0.000	100.000		0
130	Takoradi	2020-05-24 07:40:00	0.419	0.878	-0.459	0.670		0.000	100.000		0
130	Takoradi	2020-05-24 07:50:00	0.410	0.826	-0.416	0.675		0.000	100.000		0
130	Takoradi	2020-05-24 08:00:00	0.357	0.784	-0.427	0.678		0.000	100.000		0
130	Takoradi	2020-05-24 08:30:00	0.377	0.619	-0.242	0.672		0.000	100.000		0
130	Takoradi	2020-05-24 08:40:00	0.291	0.574	-0.283	0.665		0.000	100.000		0
130	Takoradi	2020-05-24 08:50:00	0.317	0.534	-0.217	0.671		0.000	100.000		0
130	Takoradi	2020-05-24 09:00:00	0.230	0.499	-0.269	0.313		0.000	100.000		0
130	Takoradi	2020-05-24 09:10:00	0.222	0.465	-0.243			0.000	100.000		0
130	Takoradi	2020-05-24 09:20:00	0.226	0.438	-0.212			0.000	100.000		0
130	Takoradi	2020-05-24 09:30:00	0.193	0.415	-0.222	0.675		0.000	100.000		0
130	Takoradi	2020-05-24 09:40:00	0.240	0.393	-0.153	0.669		0.000	100.000		0
130	Takoradi	2020-05-24 09:50:00	0.205	0.374	-0.169	0.672		0.000	100.000		0
130	Takoradi	2020-05-24 10:00:00	0.213	0.358	-0.145	0.315		0.000	100.000		0
130	Takoradi	2020-05-24 10:10:00	0.276	0.345	-0.068			0.000	100.000		0
130	Takoradi	2020-05-24 10:20:00	0.277	0.335	-0.058			0.000	100.000		0
130	Takoradi	2020-05-24 10:30:00	0.275	0.328	-0.053	0.675		0.000	100.000		0
130	Takoradi	2020-05-24 10:40:00	0.275	0.325	-0.050	0.668		0.000	100.000		0
130	Takoradi	2020-05-24 10:50:00	0.306	0.327	-0.021	0.675		0.000	100.000		0
130	Takoradi	2020-05-24 11:00:00	0.373	0.332	0.041	0.314		0.000	100.000		0
130	Takoradi	2020-05-24 11:10:00	0.356	0.340	0.016			0.000	100.000		0
130	Takoradi	2020-05-24 11:20:00	0.376	0.351	0.025			0.000	100.000		0
130	Takoradi	2020-05-24 11:30:00	0.434	0.364	0.069	0.668		0.000	100.000		0
130	Takoradi	2020-05-24 11:40:00	0.535	0.380	0.154	0.662		0.000	100.000		0
130	Takoradi	2020-05-24 11:50:00	0.535	0.399	0.136	0.671		0.000	100.000		0
130	Takoradi	2020-05-24 12:00:00	0.547	0.419	0.128	0.314		0.000	100.000		0
130	Takoradi	2020-05-24 12:10:00	0.576	0.444	0.133			0.000	100.000		0
130	Takoradi	2020-05-24 12:20:00	0.660	0.471	0.189			0.000	100.000		0
130	Takoradi	2020-05-24 12:30:00	0.720	0.502	0.218	0.677		0.000	100.000		0
130	Takoradi	2020-05-24 12:40:00	0.771	0.537	0.234	0.671		0.000	100.000		0
130	Takoradi	2020-05-24 12:50:00	0.807	0.576	0.231	0.672		0.000	100.000		0
130	Takoradi	2020-05-24 13:00:00	0.913	0.618	0.296	0.100		0.000	100.000		0
130	Takoradi	2020-05-24 13:10:00	0.939	0.662	0.278			0.000	100.000		0
130	Takoradi	2020-05-24 13:20:00	0.979	0.707	0.271	0.189		0.000	100.000		0
130	Takoradi	2020-05-24 13:30:00	0.992	0.754	0.238	0.669		0.000	100.000		0
130	Takoradi	2020-05-24 13:40:00	0.987	0.800	0.187	0.664		0.000	100.000		0
130	Takoradi	2020-05-24 13:50:00	1.047	0.845	0.202	0.669		0.000	100.000		0
130	Takoradi	2020-05-24 14:00:00	1.142	0.889	0.254	0.313		0.000	100.000		0
130	Takoradi	2020-05-24 14:10:00	1.117	0.930	0.186			0.000	100.000		0
130	Takoradi	2020-05-24 14:20:00	1.145	0.970	0.175			0.000	100.000		0
130	Takoradi	2020-05-24 14:30:00	1.174	1.009	0.165	0.669		0.000	100.000		0
130	Takoradi	2020-05-24 14:40:00	1.139	1.045	0.094	0.670		0.000	100.000		0
130	Takoradi	2020-05-24 14:50:00	1.233	1.079	0.155	0.663		0.000	100.000		0
130	Takoradi	2020-05-24 15:00:00	1.290	1.111	0.179	0.099		0.000	100.000		0
130	Takoradi	2020-05-24 15:10:00	1.291	1.141	0.150			0.000	100.000		0
130	Takoradi	2020-05-24 15:20:00	1.347	1.167	0.180			0.000	100.000		0
130	Takoradi	2020-05-24 15:30:00	1.331	1.191	0.140	0.673		0.000	100.000		0
130	Takoradi	2020-05-24 15:40:00	1.285	1.210	0.074	0.672		0.000	100.000		0
130	Takoradi	2020-05-24 15:50:00	1.324	1.226	0.099	0.669		0.000	100.000		0
130	Takoradi	2020-05-24 16:00:00	1.372	1.237	0.134	0.670		0.000	100.000		0
130	Takoradi	2020-05-24 16:10:00	1.297	1.245	0.052	0.676		0.000	100.000		0
130	Takoradi	2020-05-24 16:20:00	1.274	1.250	0.024	0.672		0.000	100.000		0
130	Takoradi	2020-05-24 16:30:00	1.268	1.252	0.016	0.665		0.000	100.000		0
130	Takoradi	2020-05-24 16:40:00	1.246	1.251	-0.005	0.665		0.000	100.000		0
130	Takoradi	2020-05-24 16:50:00	1.236	1.249	-0.012	0.665		0.000	100.000		0
130	Takoradi	2020-05-24 17:00:00	1.204	1.246	-0.042	0.313		0.000	100.000		0
130	Takoradi	2020-05-24 17:10:00	1.164	1.241	-0.077			0.000	100.000		0
130	Takoradi	2020-05-24 17:20:00	1.151	1.235	-0.084			0.000	100.000		0
130	Takoradi	2020-05-24 17:30:00	1.071	1.228	-0.158	0.673		0.000	100.000		0
130	Takoradi	2020-05-24 17:40:00	1.079	1.219	-0.141	0.675		0.000	100.000		0
130	Takoradi	2020-05-24 17:50:00	1.004	1.208	-0.205	0.671		0.000	100.000		0
130	Takoradi	2020-05-24 18:00:00	0.961	1.195	-0.235	0.098		0.000	100.000		0
130	Takoradi	2020-05-24 18:10:00	0.912	1.179	-0.267			0.000	100.000		0
130	Takoradi	2020-05-24 18:20:00	0.820	1.161	-0.341	0.189		0.000	100.000		0
130	Takoradi	2020-05-24 18:30:00	0.805	1.140	-0.334	0.668		0.000	100.000		0
130	Takoradi	2020-05-24 18:40:00	0.791	1.116	-0.325	0.669		0.000	100.000		0
130	Takoradi	2020-05-24 18:50:00	0.680	1.089	-0.409	0.670		0.000	100.000		0
130	Takoradi	2020-05-24 19:00:00	0.615	1.058	-0.443	0.310		0.000	100.000		0
130	Takoradi	2020-05-24 19:10:00	0.639	1.025	-0.386			0.000	100.000		0
130	Takoradi	2020-05-24 19:20:00	0.569	0.987	-0.418			0.000	100.000		0
130	Takoradi	2020-05-24 19:30:00	0.494	0.945	-0.452	0.665		0.000	100.000		0
130	Takoradi	2020-05-24 19:40:00	0.502	0.899	-0.397	0.675		0.000	100.000		0
130	Takoradi	2020-05-24 19:50:00	0.421	0.849	-0.428	0.668		0.000	100.000		0
130	Takoradi	2020-05-24 20:00:00	0.329	0.795	-0.466	0.098		0.000	100.000		0
130	Takoradi	2020-05-24 20:10:00	0.309	0.738	-0.429			0.000	100.000		0
130	Takoradi	2020-05-24 20:20:00	0.240	0.679	-0.439			0.000	100.000		0
130	Takoradi	2020-05-24 20:30:00	0.162	0.619	-0.458	0.670		0.000	100.000		0
130	Takoradi	2020-05-24 20:40:00	0.175	0.560	-0.386	0.679		0.000	100.000		0
130	Takoradi	2020-05-24 20:50:00	0.111	0.504	-0.393	0.668		0.000	100.000		0
130	Takoradi	2020-05-24 21:00:00	0.012	0.450	-0.438	0.098		0.000	100.000		0
130	Takoradi	2020-05-24 21:10:00	0.016	0.400	-0.384			0.000	100.000		0
130	Takoradi	2020-05-24 21:20:00	0.035	0.353	-0.318	0.188		0.000	100.000		0
130	Takoradi	2020-05-24 21:30:00	-0.010	0.311	-0.320	0.660		0.000	100.000		0
130	Takoradi	2020-05-24 21:40:00	-0.003	0.272	-0.275	0.672		0.000	100.000		0
130	Takoradi	2020-05-24 21:50:00	0.049	0.237	-0.187	0.667		0.000	100.000		0
130	Takoradi	2020-05-24 22:00:00	-0.014	0.204	-0.219	0.312		0.000	100.000		0
130	Takoradi	2020-05-24 22:10:00	-0.016	0.175	-0.191			0.000	100.000		0
130	Takoradi	2020-05-24 22:20:00	0.052	0.149	-0.097			0.000	100.000		0
130	Takoradi	2020-05-24 22:30:00	-0.029	0.126	-0.155	0.670		0.000	100.000		0
130	Takoradi	2020-05-24 22:40:00	0.055	0.106	-0.051	0.682		0.000	100.000		0
130	Takoradi	2020-05-24 22:50:00	0.040	0.090	-0.050	0.667		0.000	100.000		0
130	Takoradi	2020-05-24 23:00:00	-0.002	0.079	-0.080	0.098		0.000	100.000		0
130	Takoradi	2020-05-24 23:10:00	0.041	0.072	-0.031			0.000	100.000		0
130	Takoradi	2020-05-24 23:20:00	0.041	0.069	-0.028	0.191		0.000	100.000		0
130	Takoradi	2020-05-24 23:30:00	0.050	0.070	-0.021	0.665		0.000	100.000		0
130	Takoradi	2020-05-24 23:40:00	0.143	0.076	0.067	0.671		0.000	100.000		0
130	Takoradi	2020-05-24 23:50:00	0.125	0.084	0.041	0.669		0.000	100.000		0
130	Takoradi	2020-05-25 00:00:00	0.208	0.096	0.112	0.666		0.000	100.000		0
130	Takoradi	2020-05-25 00:10:00	0.232	0.109	0.123	0.676		0.000	100.000		0
130	Takoradi	2020-05-25 00:20:00	0.322	0.126	0.196	0.674		0.000	100.000		0
130	Takoradi	2020-05-25 00:30:00	0.320	0.145	0.176	0.665		0.000	100.000		0
130	Takoradi	2020-05-25 00:40:00	0.355	0.167	0.188	0.676		0.000	100.000		0
130	Takoradi	2020-05-25 00:50:00	0.394	0.192	0.202	0.664		0.000	100.000		0
130	Takoradi	2020-05-25 01:00:00	0.525	0.222	0.302	0.098		0.000	100.000		0
130	Takoradi	2020-05-25 01:10:00	0.544	0.256	0.288			0.000	100.000		0
130	Takoradi	2020-05-25 01:20:00	0.583	0.293	0.290			0.000	100.000		0
130	Takoradi	2020-05-25 01:30:00	0.663	0.335	0.328	0.671		0.000	100.000		0
130	Takoradi	2020-05-25 01:40:00	0.681	0.379	0.302	0.677		0.000	100.000		0
130	Takoradi	2020-05-25 01:50:00	0.751	0.426	0.324	0.667		0.000	100.000		0
130	Takoradi	2020-05-25 02:00:00	0.837	0.475	0.361	0.098		0.000	100.000		0
130	Takoradi	2020-05-25 02:10:00	0.784	0.525	0.258			0.000	100.000		0
130	Takoradi	2020-05-25 02:20:00	0.912	0.576	0.337	0.189		0.000	100.000		0
130	Takoradi	2020-05-25 02:30:00	0.974	0.626	0.349	0.662		0.000	100.000		0
130	Takoradi	2020-05-25 02:40:00	0.996	0.675	0.321	0.670		0.000	100.000		0
130	Takoradi	2020-05-25 02:50:00	0.938	0.723	0.215	0.664		0.000	100.000		0
130	Takoradi	2020-05-25 03:00:00	0.982	0.771	0.211	0.285		0.000	100.000		0
130	Takoradi	2020-05-25 03:10:00	1.015	0.815	0.200			0.000	100.000		0
130	Takoradi	2020-05-25 03:20:00	1.020	0.860	0.159			0.000	100.000		0
130	Takoradi	2020-05-25 03:30:00	1.090	0.901	0.189	0.668		0.000	100.000		0
130	Takoradi	2020-05-25 03:40:00	1.067	0.941	0.125	0.682		0.000	100.000		0
130	Takoradi	2020-05-25 03:50:00	1.039	0.980	0.059	0.663		0.000	100.000		0
130	Takoradi	2020-05-25 04:00:00	1.133	1.017	0.116	0.098		0.000	100.000		0
130	Takoradi	2020-05-25 04:10:00	1.148	1.051	0.097			0.000	100.000		0
130	Takoradi	2020-05-25 04:20:00	1.135	1.083	0.052	0.192		0.000	100.000		0
130	Takoradi	2020-05-25 04:30:00	1.143	1.113	0.030	0.668		0.000	100.000		0
130	Takoradi	2020-05-25 04:40:00	1.197	1.140	0.057	0.673		0.000	100.000		0
130	Takoradi	2020-05-25 04:50:00	1.154	1.165	-0.011	0.665		0.000	100.000		0
130	Takoradi	2020-05-25 05:00:00	1.178	1.187	-0.009	0.097		0.000	100.000		0
130	Takoradi	2020-05-25 05:10:00	1.130	1.206	-0.076			0.000	100.000		0
130	Takoradi	2020-05-25 05:20:00	1.137	1.223	-0.086	0.187		0.000	100.000		0
130	Takoradi	2020-05-25 05:30:00	1.139	1.236	-0.097	0.663		0.000	100.000		0
130	Takoradi	2020-05-25 05:40:00	1.106	1.246	-0.139	0.682		0.000	100.000		0
130	Takoradi	2020-05-25 05:50:00	0.997	1.251	-0.254	0.662		0.000	100.000		0
130	Takoradi	2020-05-25 06:00:00	0.978	1.252	-0.273	0.097		0.000	100.000		0
130	Takoradi	2020-05-25 06:10:00	0.936	1.250	-0.313			0.000	100.000		0
130	Takoradi	2020-05-25 06:20:00	0.909	1.243	-0.334	0.190		0.000	100.000		0
130	Takoradi	2020-05-25 06:30:00	0.907	1.232	-0.325	0.672		0.000	100.000		0
130	Takoradi	2020-05-25 06:40:00	0.842	1.218	-0.376	0.680		0.000	100.000		0
130	Takoradi	2020-05-25 06:50:00	0.856	1.200	-0.345	0.664		0.000	100.000		0
130	Takoradi	2020-05-25 07:00:00	0.745	1.180	-0.435	0.098		0.000	100.000		0
130	Takoradi	2020-05-25 07:10:00	0.741	1.155	-0.415			0.000	100.000		0
130	Takoradi	2020-05-25 07:20:00	0.710	1.128	-0.417	0.190		0.000	100.000		0
130	Takoradi	2020-05-25 07:30:00	0.689	1.097	-0.408	0.661		0.000	100.000		0
130	Takoradi	2020-05-25 07:40:00	0.660	1.063	-0.403	0.669		0.000	100.000		0
130	Takoradi	2020-05-25 07:50:00	0.558	1.025	-0.467	0.670		0.000	100.000		0
130	Takoradi	2020-05-25 08:00:00	0.542	1.003	-0.461	0.663		0.000	100.000		0
130	Takoradi	2020-05-25 08:20:00	0.467	0.871	-0.405	0.671		0.000	100.000		0
130	Takoradi	2020-05-25 08:30:00	0.396	0.838	-0.443	0.663		0.000	100.000		0
130	Takoradi	2020-05-25 08:40:00	0.375	0.787	-0.413	0.682		0.000	100.000		0
130	Takoradi	2020-05-25 08:50:00	0.328	0.737	-0.408	0.667		0.000	100.000		0
130	Takoradi	2020-05-25 09:00:00	0.288	0.688	-0.399	0.097		0.000	100.000		0
130	Takoradi	2020-05-25 09:10:00	0.380	0.642	-0.262			0.000	100.000		0
130	Takoradi	2020-05-25 09:20:00	0.285	0.600	-0.315	0.193		0.000	100.000		0
130	Takoradi	2020-05-25 09:30:00	0.205	0.562	-0.357	0.669		0.000	100.000		0
130	Takoradi	2020-05-25 09:40:00	0.231	0.528	-0.297	0.666		0.000	100.000		0
130	Takoradi	2020-05-25 09:50:00	0.189	0.500	-0.311	0.673		0.000	100.000		0
130	Takoradi	2020-05-25 10:00:00	0.272	0.475	-0.203	0.098		0.000	100.000		0
130	Takoradi	2020-05-25 10:10:00	0.181	0.454	-0.273			0.000	100.000		0
130	Takoradi	2020-05-25 10:20:00	0.220	0.435	-0.215	0.188		0.000	100.000		0
130	Takoradi	2020-05-25 10:30:00	0.216	0.419	-0.203	0.661		0.000	100.000		0
130	Takoradi	2020-05-25 10:40:00	0.232	0.405	-0.173	0.677		0.000	100.000		0
130	Takoradi	2020-05-25 10:50:00	0.304	0.394	-0.090	0.668		0.000	100.000		0
130	Takoradi	2020-05-25 11:00:00	0.281	0.385	-0.105	0.098		0.000	100.000		0
130	Takoradi	2020-05-25 11:10:00	0.335	0.379	-0.045			0.000	100.000		0
130	Takoradi	2020-05-25 11:20:00	0.384	0.376	0.008	0.190		0.000	100.000		0
130	Takoradi	2020-05-25 11:30:00	0.376	0.377	-0.001	0.672		0.000	100.000		0
130	Takoradi	2020-05-25 11:40:00	0.362	0.380	-0.018	0.680		0.000	100.000		0
130	Takoradi	2020-05-25 11:50:00	0.424	0.387	0.037	0.667		0.000	100.000		0
130	Takoradi	2020-05-25 12:00:00	0.411	0.396	0.015	0.099		0.000	100.000		0
130	Takoradi	2020-05-25 12:10:00	0.482	0.408	0.074			0.000	100.000		0
130	Takoradi	2020-05-25 12:20:00	0.541	0.422	0.118	0.192		0.000	100.000		0
130	Takoradi	2020-05-25 12:30:00	0.494	0.440	0.055	0.667		0.000	100.000		0
130	Takoradi	2020-05-25 12:40:00	0.606	0.460	0.147	0.668		0.000	100.000		0
130	Takoradi	2020-05-25 12:50:00	0.649	0.482	0.167	0.670		0.000	100.000		0
130	Takoradi	2020-05-25 13:00:00	0.658	0.507	0.151	0.044		0.000	100.000		0
130	Takoradi	2020-05-25 13:10:00	0.728	0.535	0.192			0.000	100.000		0
130	Takoradi	2020-05-25 13:20:00	0.835	0.568	0.268	0.356		0.000	100.000		0
130	Takoradi	2020-05-25 13:30:00	0.787	0.603	0.184	0.664		0.000	100.000		0
130	Takoradi	2020-05-25 13:40:00	0.912	0.641	0.271	0.685		0.000	100.000		0
130	Takoradi	2020-05-25 13:50:00	0.940	0.682	0.258	0.668		0.000	100.000		0
130	Takoradi	2020-05-25 14:00:00	1.014	0.724	0.290	0.098		0.000	100.000		0
130	Takoradi	2020-05-25 14:10:00	1.044	0.766	0.278			0.000	100.000		0
130	Takoradi	2020-05-25 14:20:00	1.083	0.809	0.275	0.193		0.000	100.000		0
130	Takoradi	2020-05-25 14:30:00	1.143	0.850	0.294	0.675		0.000	100.000		0
130	Takoradi	2020-05-25 14:40:00	1.207	0.889	0.317	0.673		0.000	100.000		0
130	Takoradi	2020-05-25 14:50:00	1.183	0.928	0.255	0.673		0.000	100.000		0
130	Takoradi	2020-05-25 15:00:00	1.237	0.964	0.273	0.045		0.000	100.000		0
130	Takoradi	2020-05-25 15:10:00	1.183	0.997	0.186			0.000	100.000		0
130	Takoradi	2020-05-25 15:20:00	1.245	1.029	0.216	0.189		0.000	100.000		0
130	Takoradi	2020-05-25 15:30:00	1.255	1.059	0.196	0.661		0.000	100.000		0
130	Takoradi	2020-05-25 15:40:00	1.261	1.087	0.173	0.676		0.000	100.000		0
130	Takoradi	2020-05-25 15:50:00	1.266	1.114	0.152	0.672		0.000	100.000		0
130	Takoradi	2020-05-25 16:00:00	1.294	1.138	0.156	0.669		0.000	100.000		0
130	Takoradi	2020-05-25 16:10:00	1.301	1.159	0.142	0.668		0.000	100.000		0
130	Takoradi	2020-05-25 16:20:00	1.319	1.178	0.140	0.670		0.000	100.000		0
130	Takoradi	2020-05-25 16:30:00	1.246	1.194	0.052	0.669		0.000	100.000		0
130	Takoradi	2020-05-25 16:40:00	1.298	1.207	0.092	0.681		0.000	100.000		0
130	Takoradi	2020-05-25 16:50:00	1.336	1.217	0.119	0.670		0.000	100.000		0
130	Takoradi	2020-05-25 17:00:00	1.342	1.224	0.118	0.098		0.000	100.000		0
130	Takoradi	2020-05-25 17:10:00	1.268	1.228	0.040			0.000	100.000		0
130	Takoradi	2020-05-25 17:20:00	1.208	1.230	-0.022	0.192		0.000	100.000		0
130	Takoradi	2020-05-25 17:30:00	1.242	1.230	0.012	0.667		0.000	100.000		0
130	Takoradi	2020-05-25 17:40:00	1.233	1.229	0.004	0.666		0.000	100.000		0
130	Takoradi	2020-05-25 17:50:00	1.169	1.226	-0.058	0.675		0.000	100.000		0
