35.034,35.256,35.365,35.023,34.797,34.575,34.194,34.491,34.803,33.588,33.009,34.847,35.797,35.923,36.447,36.323,35.96,36.211,36.21,35.944,36.236,36.43,36.209,36.386,36.276,35.971,36.021,36.093,35.997,36.236,35.94,35.859,35.994,35.996,35.908,36.134,35.981,35.684,35.513,35.909,35.799,35.67,35.698,35.491,33.695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.805,34.868,34.866,34.675,34.724,35.392,36.113,36.006,35.53,34.681,35.052,36.351,36.582,36.361,36.742,36.783,36.498,36.677,36.641,36.303,36.499,36.643,36.537,36.522,36.515,36.253,36.266,36.224,36.299,36.127,36.094,35.923,36.25,36.354,36.348,36.459,36.098,35.913,35.891,36.025,35.844,35.711,35.786,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.679,34.169,34.232,34.502,35.306,36.454,36.708,36.046,35.786,36.087,36.53,36.79,36.719,36.699,36.814,36.914,36.758,36.67,36.647,36.472,36.571,36.761,36.73,36.829,36.784,36.668,36.621,36.423,36.484,36.685,36.607,36.297,36.338,36.513,36.39,36.526,36.169,36.058,36.092,36.296,36.004,35.874,36.028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.073,33.976,34.166,35.276,36.03,36.682,36.752,36.489,36.647,36.551,36.725,36.804,36.895,36.774,36.827,36.951,36.773,36.719,36.656,36.705,36.767,36.789,36.84,36.817,36.843,36.692,36.843,36.589,36.502,36.776,36.801,36.591,36.603,36.667,36.467,36.481,36.444,36.457,36.379,36.242,36.165,35.96,36.086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.002,33.674,33.53,34.812,36.117,36.478,36.508,36.6,36.795,36.727,36.787,36.94,36.914,36.939,36.803,36.883,36.826,36.808,36.898,36.993,36.942,37.014,36.991,36.84,36.9,36.768,36.773,36.604,36.619,36.753,36.821,36.674,36.739,36.773,36.613,36.711,36.641,36.565,36.53,36.322,36.121,35.977,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.174,33.681,33.824,34.52,35.303,35.683,36.045,36.114,36.942,36.863,36.88,36.906,36.944,36.982,36.876,36.924,37.006,36.921,36.989,37.019,36.997,37.027,36.964,36.986,37,36.823,36.728,36.754,36.717,36.666,36.637,36.671,36.794,36.632,36.632,36.389,36.115,36.713,36.604,36.506,36.393,36.422,36.314,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.433,33.814,33.633,33.645,34.132,34.216,34.992,35.976,36.923,36.962,36.972,36.923,37.029,36.912,36.953,36.897,36.982,36.865,36.966,36.965,36.868,36.952,37.03,37.034,37.04,37.009,36.886,36.74,36.816,36.758,36.661,36.676,36.746,36.729,36.662,NaN,36.371,36.478,36.492,36.363,36.465,36.498,36.467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.106,34.096,34.126,34.079,34.168,34.178,35.131,36.162,36.801,36.901,37.017,37.019,37.058,36.895,37.11,37.162,37.134,36.953,36.969,36.893,36.986,37.005,37.007,37.016,37.034,37.083,36.926,36.874,36.785,36.843,36.61,36.652,36.719,36.731,36.63,36.73,36.612,36.497,36.573,36.416,36.533,36.408,36.556,36.273,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.936,35.362,34.825,34.511,34.853,34.964,35.243,35.726,36.525,36.796,36.938,36.949,37.109,37.126,37.289,37.267,37.158,37.136,37.047,37.049,37.197,37.118,37.077,37.137,37.092,36.954,36.892,36.9,36.852,36.776,36.707,36.733,36.677,36.776,36.827,36.782,36.612,36.642,36.564,36.499,36.516,36.589,36.427,35.722,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.016,35.023,35.048,34.751,34.958,35.549,35.937,36.255,36.494,36.932,37.052,37.148,37.363,37.229,37.223,37.368,37.211,37.13,37.11,37.148,37.287,37.272,37.135,37.061,36.986,37.248,37.205,36.951,36.948,36.845,36.748,36.888,36.91,37.026,36.698,36.58,36.571,36.574,36.535,36.557,36.565,36.615,36.503,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
